id,spkid,target_initials_1,target_initials_2,target_initials_3,spoken_initials_1,spoken_initials_2,spoken_initials_3,target_consonants_1,target_consonants_2,target_consonants_3,spoken_consonants1,spoken_consonants2,spoken_consonants3,target_tones_1,target_tones_2,target_tones_3,spoken_tones_1,spoken_tones_2,spoken_tones_3
14492,107,d,d,d,d,d,d,un,un,un,un,un,un,1,1,1,1,1,1
14493,107,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
14494,107,d,d,d,d,d,d,un,un,un,un,un,un,1,1,1,1,1,1
14495,107,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
14496,107,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
14497,107,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,2,2,2
14498,107,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
14499,107,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
14500,107,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
14501,107,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
14502,107,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
14503,107,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
14504,107,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
14505,107,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
14506,107,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
14507,107,t,t,t,t,t,t,un,un,un,un,un,un,2,2,2,2,2,2
14508,107,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
14509,107,t,t,t,t,t,t,un,un,un,un,un,un,2,2,2,2,2,2
14510,107,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
14511,107,t,t,t,t,t,t,un,un,un,un,un,un,2,2,2,2,2,2
14512,107,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
14513,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14514,107,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
14515,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14516,107,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
14517,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14518,107,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
14519,107,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
14520,107,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
14521,107,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
14522,107,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
14523,107,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
14524,107,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
14525,107,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
14526,107,t,t,t,t,t,t,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
14527,107,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
14528,107,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
14529,107,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14530,107,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
14531,107,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14532,107,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
14533,107,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14534,107,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
14535,107,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14536,107,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14537,107,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,4,3,3
14538,107,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
14539,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14540,107,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
14541,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14542,107,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
14543,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14544,107,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
14545,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14546,107,k,k,k,k,k,k,e,e,e,e,e,e,1,1,1,1,1,1
14547,107,d,d,d,d,d,d,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14548,107,k,k,k,k,k,k,e,e,e,e,e,e,1,1,1,1,1,1
14549,107,d,d,d,d,d,d,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14550,107,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
14551,107,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
14552,107,n,n,n,n,n,n,ing,ing,ing,in,in,ing,2,2,2,2,2,2
14553,107,m,m,m,m,m,m,eng,eng,eng,en,en,en,2,2,2,2,2,2
14554,107,n,n,n,n,n,n,ing,ing,ing,ing,in,ing,2,2,2,2,2,2
14555,107,m,m,m,m,m,m,eng,eng,eng,en,en,en,2,2,2,2,2,2
14556,107,m,m,m,m,m,m,i,i,i,i,i,i,4,4,4,4,4,4
14557,107,f,f,f,f,f,f,eng,eng,eng,en,en,eng,1,1,1,1,1,1
14558,107,零,零,零,零,零,零,ia,ia,ia,ia,ia,ia,2,2,2,2,2,2
14559,107,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
14560,107,p,p,p,p,p,p,ing,ing,ing,ing,in,ing,2,2,2,2,2,2
14561,107,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14562,107,p,p,p,p,p,p,ing,ing,ing,ing,in,ing,2,2,2,2,2,2
14563,107,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14564,107,p,p,p,p,p,p,ing,ing,ing,ing,in,ing,2,2,2,2,2,2
14565,107,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14566,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
14567,107,q,q,q,q,q,q,ian,ian,ian,ian,ian,in,1,1,1,1,1,1
14568,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
14569,107,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
14570,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
14571,107,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
14572,107,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
14573,107,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
14574,107,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
14575,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14576,107,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
14577,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14578,107,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14579,107,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
14580,107,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
14581,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14582,107,p,p,p,p,p,p,u,u,u,u,u,u,2,2,2,2,2,2
14583,107,t,t,t,t,t,t,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
14584,107,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14585,107,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
14586,107,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14587,107,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
14588,107,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14589,107,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
14590,107,zh,zh,zh,zh,zh,zh,ua,ua,ua,ua,ua,ua,3,3,3,3,3,3
14591,107,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14592,108,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
14593,108,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
14594,108,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14595,108,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14596,108,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,2,2,2,2,2,2
14597,108,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,2,2,2,2,2,2
14598,108,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
14599,108,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
14600,108,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
14601,108,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
14602,108,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
14603,108,sh,sh,sh,sh,sh,sh,an,an,an,an,an,an,1,1,1,1,1,1
14604,108,l,l,l,l,l,l,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
14605,108,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
14606,108,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14607,108,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14608,108,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14609,108,sh,sh,sh,sh,sh,sh,e,e,e,e,e,e,2,2,2,2,2,2
14610,108,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
14611,108,m,m,m,m,m,m,en,en,en,en,en,en,2,2,2,2,2,2
14612,108,m,m,m,m,m,m,en,en,en,en,en,en,2,2,2,2,2,2
14613,108,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14614,108,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14615,108,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14616,108,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14617,108,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14618,108,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
14619,108,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
14620,108,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
14621,108,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14622,108,x,x,x,x,x,x,ia,ia,ia,ia,ia,ia,1,1,1,1,1,1
14623,108,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,2,2,2,2,2,2
14624,108,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14625,108,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14626,108,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
14627,108,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
14628,108,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
14629,108,q,q,q,q,q,q,iao,iao,iao,iao,iao,iao,2,2,2,3,3,2
14630,108,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,3,3,3,3,3,3
14631,108,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
14632,108,r,r,r,r,r,r,ou,ou,ou,ou,ou,ou,4,4,4,4,4,4
14633,108,zh,zh,zh,zh,zh,zh,ou,ou,ou,ou,ou,ou,1,1,1,1,1,1
14634,108,零,零,零,零,零,零,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14635,108,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14636,108,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14637,108,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
14638,108,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,1,1,1,1,1,1
14639,108,t,t,t,*,t,t,u,u,u,u,u,u,3,3,3,3,3,3
14640,108,t,t,t,t,t,t,u,u,u,u,u,u,3,3,3,3,3,3
14641,108,t,t,t,t,t,t,u,u,u,u,u,u,3,3,3,3,3,3
14642,108,t,t,t,t,t,t,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
14643,108,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,4,4,4,4,4,4
14644,108,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,4,4,4,4,4,4
14645,108,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,4,4,4,4,4,4
14646,108,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
14647,108,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
14648,108,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
14649,108,零,零,零,零,零,零,uan,uan,uan,uan,uan,uan,3,3,3,3,3,3
14650,108,零,零,零,零,零,零,uan,uan,uan,uan,uan,uan,3,3,3,3,3,3
14651,108,零,零,零,零,零,零,uan,uan,uan,uan,uan,uan,3,3,3,3,3,3
14652,108,零,零,零,零,零,零,uang,uang,uang,uang,uang,uang,3,3,3,3,3,3
14653,108,零,零,零,零,零,零,uang,uang,uang,uang,uang,uang,3,3,3,3,3,3
14654,108,sh,sh,sh,sh,sh,sh,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
14655,108,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,2,2,3
14656,108,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,2,2,3
14657,108,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,2,2,3
14658,108,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
14659,108,x,x,x,x,x,x,ve,ve,ve,ve,ve,ve,3,3,3,3,3,3
14660,108,x,x,x,x,x,x,ve,ve,ve,ve,ve,ve,3,3,3,3,3,3
14661,108,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14662,108,ch,ch,ch,ch,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
14663,108,h,h,h,h,h,h,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14664,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14665,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14666,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14667,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14668,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14669,108,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
14670,108,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14671,108,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
14672,108,g,g,g,g,g,g,u,u,u,u,u,u,3,3,3,3,3,3
14673,108,g,g,g,g,g,g,u,u,u,u,u,u,3,3,3,3,3,3
14674,108,g,g,g,g,g,g,u,u,u,u,u,u,3,3,3,2,2,3
14675,108,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
14676,108,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
14677,108,l,l,l,l,l,l,a,a,a,a,a,a,4,4,4,4,4,4
14678,108,j,j,j,j,j,j,iao,iao,iao,iao,iao,iao,1,1,1,1,1,1
14679,108,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
14680,108,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14681,108,sh,sh,sh,sh,sh,sh,a,a,a,a,a,a,1,1,1,1,1,1
14682,108,f,f,f,f,f,f,a,a,a,a,a,a,1,1,1,1,1,1
14683,108,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
14684,108,h,h,h,h,h,h,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
14685,108,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
14686,108,n,n,n,n,n,n,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
14687,108,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
14688,108,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
14689,108,f,f,f,f,f,f,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
14690,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14691,108,f,f,f,f,f,f,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
14692,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14693,108,f,f,f,f,f,f,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
14694,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14695,108,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
14696,108,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
14697,108,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
14698,108,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
14699,108,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
14700,108,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
14701,108,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
14702,108,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
14703,108,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
14704,108,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
14705,108,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
14706,108,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
14707,108,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
14708,108,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
14709,108,q,q,q,q,q,q,i,i,i,i,i,i,3,3,3,3,3,3
14710,108,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
14711,108,q,q,q,q,q,q,i,i,i,i,i,i,3,3,3,3,3,3
14712,108,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
14713,108,q,q,q,q,q,q,i,i,i,i,i,i,3,3,3,3,3,3
14714,108,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
14715,108,q,q,q,q,q,q,i,i,i,i,i,i,3,3,3,3,3,3
14716,108,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
14717,108,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
14718,108,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
14719,108,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
14720,108,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,5,5,5,5,4,5
14721,108,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
14722,108,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
14723,108,n,n,n,n,n,n,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
14724,108,m,m,m,m,m,m,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
14725,108,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
14726,108,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
14727,108,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
14728,108,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
14729,108,f,f,f,f,f,f,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
14730,108,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
14731,108,m,m,m,m,m,m,i,i,i,i,i,i,4,4,4,4,4,4
14732,108,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
14733,108,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
14734,108,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
14735,108,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14736,108,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,3,3,3
14737,108,h,h,h,h,h,h,u,u,u,u,u,u,2,2,2,2,2,2
14738,108,d,d,d,d,d,d,ie,ie,ie,ie,ie,ie,2,2,2,2,2,2
14739,108,零,零,零,零,零,零,ia,ia,ia,ia,ia,ia,2,2,2,2,2,2
14740,108,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
14741,108,j,j,j,j,j,j,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14742,108,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
14743,108,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
14744,108,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
14745,108,零,零,零,零,零,零,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14746,108,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,5,5,5,5,5,5
14747,108,零,零,零,零,零,零,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14748,108,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,5,5,5,5,5,5
14749,108,零,零,零,零,零,零,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
14750,108,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,5,5,5,5,5,5
14751,108,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
14752,108,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14753,108,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
14754,108,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
14755,108,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
14756,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14757,108,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
14758,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14759,108,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
14760,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14761,108,c,c,c,c,c,c,i,i,i,i,i,i,4,4,4,4,4,4
14762,108,零,零,零,零,零,零,ui,ui,ui,ui,ui,ui,5,5,5,5,5,5
14763,108,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
14764,108,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
14765,108,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
14766,108,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
14767,108,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
14768,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14769,108,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
14770,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14771,108,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
14772,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14773,108,sh,sh,sh,sh,sh,sh,i,i,i,i,i,i,2,2,2,2,2,2
14774,108,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
14775,108,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
14776,108,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
14777,108,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
14778,108,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
14779,108,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
14780,108,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
14781,108,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
14782,108,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
14783,108,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
14784,108,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
14785,108,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
14786,108,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
14787,108,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
14788,108,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
14789,108,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
14790,108,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
14791,108,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
14792,108,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14793,108,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
14794,108,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14795,108,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
14796,108,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
14797,108,k,k,k,k,k,k,uai,uai,uai,uai,uai,uai,4,4,4,4,4,4
14798,108,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
14799,108,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
